,iskola,neme,eletpalya,lakossag,d10,d11,egyutt
919,3,1,0.42372881355932207,0.0028637404369574815,1,1,5
920,2,1,0.6949152542372881,0.0028637404369574815,1,1,1
921,5,1,0.7627118644067796,0.0028637404369574815,1,1,2
922,2,1,0.4067796610169491,0.0028637404369574815,1,1,4
923,7,2,0.5593220338983051,0.0028637404369574815,1,1,3
924,4,1,0.6949152542372881,0.01069980322200971,1,1,2
925,4,1,0.4406779661016949,0.01069980322200971,1,1,2
926,4,1,0.728813559322034,0.01069980322200971,1,1,2
927,3,2,0.45762711864406785,0.01069980322200971,1,1,3
928,5,1,0.6610169491525424,0.01069980322200971,1,1,1
929,5,2,0.49152542372881364,0.01069980322200971,1,1,3
930,4,2,0.08474576271186446,0.01069980322200971,1,1,4
931,5,2,0.576271186440678,0.01069980322200971,1,1,2
932,7,2,0.5593220338983051,0.01069980322200971,1,1,2
933,2,1,0.6101694915254237,0.01069980322200971,1,1,1
934,3,2,0.49152542372881364,0.01069980322200971,1,1,3
935,4,1,0.728813559322034,0.01069980322200971,1,1,2
936,4,2,0.08474576271186446,0.01069980322200971,1,1,3
937,4,2,0.4406779661016949,0.01069980322200971,1,1,3
938,8,2,0.4406779661016949,0.0015333051346182137,1,1,4
939,4,2,0.15254237288135597,0.0015333051346182137,1,1,3
940,3,1,0.4406779661016949,0.0015333051346182137,1,1,4
941,5,2,0.050847457627118675,0.0015333051346182137,1,1,2
942,4,2,0.6610169491525424,0.0015333051346182137,1,1,4
943,3,1,0.6779661016949152,0.0015333051346182137,1,1,2
944,2,2,0.33898305084745767,0.0015333051346182137,1,1,3
945,8,2,0.6779661016949152,0.0015333051346182137,1,1,2
946,6,1,0.5932203389830508,0.0015333051346182137,1,1,2
947,3,1,0.6271186440677967,0.0015333051346182137,1,1,2
948,6,2,0.6440677966101696,0.04022569699867588,1,1,2
949,6,2,0.5423728813559323,0.04022569699867588,1,1,1
950,3,1,0.728813559322034,0.04022569699867588,1,1,2
951,6,1,0.3898305084745763,0.04022569699867588,1,1,3
952,6,2,0.5593220338983051,0.04022569699867588,1,1,1
953,3,1,0.42372881355932207,0.04022569699867588,1,1,1
954,6,1,0.6779661016949152,0.04022569699867588,1,1,2
955,2,2,0.28813559322033905,0.04022569699867588,1,1,5
956,8,1,0.28813559322033905,0.04022569699867588,1,1,3
957,2,1,0.3559322033898305,0.04022569699867588,1,1,2
958,8,1,0.5423728813559323,0.04022569699867588,1,1,4
959,3,2,0.08474576271186446,0.04022569699867588,1,1,2
960,7,1,0.28813559322033905,0.04022569699867588,1,1,2
961,6,1,0.13559322033898308,0.04022569699867588,1,1,2
962,7,2,0.6440677966101696,0.04022569699867588,1,1,2
963,5,2,0.7457627118644068,0.009266496248344858,1,1,1
964,4,1,0.576271186440678,0.009266496248344858,1,1,1
965,8,1,0.16949152542372886,0.009266496248344858,1,1,1
966,5,2,0.6101694915254237,0.009266496248344858,1,1,3
967,6,1,0.1864406779661017,0.009266496248344858,1,1,3
968,5,2,0.1864406779661017,0.009266496248344858,1,1,3
969,3,1,0.15254237288135597,0.007238372627629837,1,0,6
970,3,1,0.37288135593220345,0.007238372627629837,1,0,8
971,2,2,0.6101694915254237,0.007238372627629837,0,0,1
972,5,2,0.2711864406779661,0.0005419440562012653,1,1,3
973,2,1,0.6101694915254237,0.0005419440562012653,1,1,1
974,2,2,0.5084745762711864,0.0005419440562012653,1,1,4
975,3,2,0.22033898305084748,0.0005419440562012653,1,1,3
976,3,1,0.6440677966101696,0.0005419440562012653,1,1,5
977,3,1,0.6271186440677967,0.0005419440562012653,1,1,2
978,3,1,0.42372881355932207,0.0005419440562012653,1,1,5
979,3,1,0.576271186440678,0.0005419440562012653,1,1,1
980,5,1,0.5423728813559323,0.0005419440562012653,1,1,4
981,2,2,0.576271186440678,0.0010505553920847433,1,1,1
982,8,2,0.6101694915254237,0.0010505553920847433,1,1,1
983,2,2,0.25423728813559326,0.0010505553920847433,0,0,3
984,4,2,0.22033898305084748,0.0010505553920847433,1,1,3
985,2,2,0.45762711864406785,0.0010505553920847433,1,1,2
986,2,1,0.5254237288135593,0.0006798725540679712,1,1,2
987,2,2,0.5423728813559323,0.0006798725540679712,1,1,1
988,2,1,0.06779661016949157,0.0006798725540679712,1,1,5
989,2,1,0.6779661016949152,0.0006798725540679712,1,1,3
990,1,2,0.25423728813559326,0.0006798725540679712,1,1,2
991,2,2,0.16949152542372886,0.0006798725540679712,1,1,3
992,2,2,0.15254237288135597,0.0006798725540679712,1,1,3
993,2,1,0.6101694915254237,0.0006798725540679712,1,1,2
994,8,1,0.4067796610169491,0.005494151831690452,1,1,3
995,2,1,0.5423728813559323,0.005494151831690452,1,1,1
996,3,2,0.7457627118644068,0.005494151831690452,1,1,1
997,3,1,0.6440677966101696,0.005494151831690452,1,1,2
998,3,1,0.16949152542372886,0.005494151831690452,1,1,1
999,3,1,0.6610169491525424,0.005494151831690452,1,1,2
1000,3,2,0.7796610169491525,0.020952488230101516,1,1,2
1001,3,1,0.7457627118644068,0.020952488230101516,1,1,2
1002,5,2,0.33898305084745767,0.008544095740767985,1,1,2
1003,8,2,0.5932203389830508,0.008544095740767985,1,1,1
1004,5,2,0.4745762711864407,0.008544095740767985,1,1,3
1005,5,2,0.33898305084745767,0.008544095740767985,1,1,2
1006,8,2,0.5084745762711864,0.008544095740767985,1,1,2
1007,3,2,0.6610169491525424,0.008544095740767985,1,1,1
1008,5,2,0.3220338983050847,0.008544095740767985,1,1,2
1009,3,2,0.4745762711864407,0.008544095740767985,1,1,2
1010,5,1,0.5593220338983051,0.008544095740767985,1,1,1
1011,5,2,0.3050847457627119,0.008544095740767985,1,1,2
1012,5,2,0.5423728813559323,0.008544095740767985,1,1,1
1013,5,2,0.4745762711864407,0.008544095740767985,1,1,3
1014,5,2,0.4067796610169491,0.008544095740767985,1,1,2
1015,5,2,0.3220338983050847,0.008544095740767985,1,1,2
1016,5,1,0.6440677966101696,0.008544095740767985,1,1,2
1017,5,2,0.3220338983050847,0.008544095740767985,1,1,3
1018,5,2,0.49152542372881364,0.008544095740767985,1,1,2
1019,5,2,0.5423728813559323,0.008544095740767985,1,1,1
1020,3,2,0.45762711864406785,0.0008241227747535678,1,1,3
1021,3,1,0.22033898305084748,0.0008241227747535678,1,1,2
1022,5,2,0.49152542372881364,0.0008241227747535678,1,1,3
1023,3,1,0.49152542372881364,0.0008241227747535678,1,1,4
1024,5,2,0.4406779661016949,0.0008241227747535678,1,1,2
1025,3,2,0.6610169491525424,0.0008241227747535678,1,1,1
1026,3,1,0.33898305084745767,0.0008241227747535678,1,1,2
1027,5,2,0.49152542372881364,0.0008241227747535678,1,1,3
1028,3,1,0.6610169491525424,0.0008241227747535678,1,1,2
1029,3,2,0.49152542372881364,0.0008241227747535678,1,1,2
1030,8,2,0.42372881355932207,0.0008241227747535678,1,1,2
1031,5,2,0.22033898305084748,0.0008241227747535678,1,1,3
1032,3,1,0.6610169491525424,0.0008241227747535678,1,1,2
1033,5,2,0.6271186440677967,0.0008241227747535678,1,1,1
1034,5,2,0.3220338983050847,0.0008241227747535678,1,1,3
1035,3,2,0.49152542372881364,0.0008241227747535678,1,1,2
1036,3,1,0.49152542372881364,0.0008241227747535678,1,1,3
1037,6,2,0.42372881355932207,0.0029867266808886275,1,1,4
1038,3,2,0.1864406779661017,0.0029867266808886275,1,1,3
1039,3,1,0.728813559322034,0.0029867266808886275,1,1,2
1040,4,2,0.3050847457627119,0.0029867266808886275,1,1,3
1041,3,1,0.7457627118644068,0.0029867266808886275,1,1,2
1042,6,1,0.22033898305084748,0.0029867266808886275,1,1,4
1043,8,2,0.16949152542372886,0.0029867266808886275,1,1,3
1044,4,2,0.49152542372881364,0.0029867266808886275,1,1,3
1045,3,1,0.3559322033898305,0.0029867266808886275,1,1,4
1046,3,1,0.576271186440678,0.0029867266808886275,1,1,2
1047,3,2,0.03389830508474578,0.0029867266808886275,1,1,3
1048,3,2,0.4745762711864407,0.021705922649698395,1,1,2
1049,3,2,0.4067796610169491,0.021705922649698395,1,1,2
1050,8,2,0.5254237288135593,0.021705922649698395,1,1,2
1051,8,1,0.28813559322033905,0.021705922649698395,1,1,4
1052,2,1,0.8305084745762712,0.021705922649698395,1,1,2
1053,2,2,0.8305084745762712,0.021705922649698395,1,1,2
1054,3,2,0.4067796610169491,0.021705922649698395,1,1,2
1055,8,2,0.5254237288135593,0.021705922649698395,1,1,2
1056,9,1,0.728813559322034,0.021705922649698395,1,1,2
1057,8,1,0.28813559322033905,0.021705922649698395,1,1,2
1058,4,1,0.3220338983050847,0.021705922649698395,1,1,2
1059,4,2,0.3220338983050847,0.021705922649698395,1,1,2
1060,4,1,0.22033898305084748,0.021705922649698395,1,1,2
1061,3,1,0.9830508474576272,0.021705922649698395,1,1,2
1062,3,2,0.06779661016949157,0.021705922649698395,1,1,2
1063,9,2,0.22033898305084748,0.021705922649698395,1,1,2
1064,4,1,0.3220338983050847,0.021705922649698395,1,1,4
1065,4,2,0.15254237288135597,0.021705922649698395,1,1,2
1066,8,2,0.4745762711864407,0.021705922649698395,1,1,2
1067,4,1,0.33898305084745767,0.021705922649698395,1,1,2
1068,4,1,0.25423728813559326,0.021705922649698395,1,1,2
1069,4,1,0.5593220338983051,0.011638291709577754,1,1,2
1070,7,2,0.6610169491525424,0.011638291709577754,1,1,3
1071,4,2,0.4067796610169491,0.011638291709577754,1,1,3
1072,6,2,0.3220338983050847,0.011638291709577754,1,1,3
1073,6,1,0.4067796610169491,0.011638291709577754,1,1,4
1074,8,2,0.8813559322033897,0.011638291709577754,1,1,1
1075,9,2,0.45762711864406785,0.011638291709577754,1,1,1
1076,3,2,0.6101694915254237,0.011638291709577754,1,1,2
1077,4,2,0.4067796610169491,0.011638291709577754,1,1,2
1078,4,1,0.6610169491525424,0.011638291709577754,1,1,2
1079,4,1,0.576271186440678,0.011638291709577754,1,1,2
1080,4,2,0.5084745762711864,0.011638291709577754,1,1,2
1081,6,2,0.7118644067796609,0.011638291709577754,1,1,2
1082,6,2,0.3220338983050847,0.011638291709577754,1,1,3
1083,9,1,0.45762711864406785,0.011638291709577754,1,1,2
1084,9,2,0.4745762711864407,0.011638291709577754,1,1,3
1085,7,2,0.4067796610169491,0.011638291709577754,1,1,4
1086,2,2,0.7457627118644068,0.037509654994850664,1,1,2
1087,3,1,0.4067796610169491,0.037509654994850664,1,1,2
1088,8,1,0.3559322033898305,0.037509654994850664,1,1,2
1089,9,1,0.22033898305084748,0.037509654994850664,1,1,2
1090,4,1,0.4745762711864407,0.037509654994850664,1,1,2
1091,4,2,0.3220338983050847,0.037509654994850664,1,1,2
1092,4,1,0.28813559322033905,0.037509654994850664,1,1,2
1093,8,1,0.4067796610169491,0.037509654994850664,1,1,2
1094,3,1,0.4067796610169491,0.037509654994850664,1,1,2
1095,2,1,0.4745762711864407,0.037509654994850664,1,1,2
1096,9,2,0.22033898305084748,0.037509654994850664,1,1,2
1097,8,1,0.28813559322033905,0.037509654994850664,1,1,4
1098,3,1,0.3220338983050847,0.037509654994850664,1,1,2
1099,4,1,0.28813559322033905,0.037509654994850664,1,1,2
1100,4,1,0.45762711864406785,0.037509654994850664,1,1,2
1101,9,1,0.4067796610169491,0.037509654994850664,1,1,2
1102,8,2,0.28813559322033905,0.037509654994850664,1,1,2
1103,8,2,0.6949152542372881,0.037509654994850664,1,1,2
1104,3,1,0.6610169491525424,0.037509654994850664,1,1,2
1105,3,1,0.28813559322033905,0.037509654994850664,1,1,4
1106,5,1,0.23728813559322032,0.037509654994850664,1,1,2
1107,4,1,0.3220338983050847,0.037509654994850664,1,1,2
1108,4,2,0.22033898305084748,0.037509654994850664,1,1,2
1109,5,2,0.3220338983050847,0.01963354696925114,1,1,2
1110,5,1,0.5423728813559323,0.01963354696925114,1,1,1
1111,3,2,0.49152542372881364,0.01963354696925114,1,1,3
1112,4,2,0.25423728813559326,0.01963354696925114,1,1,3
1113,3,1,0.45762711864406785,0.01963354696925114,1,1,2
1114,3,1,0.3898305084745763,0.01963354696925114,1,1,1
1115,5,2,0.28813559322033905,0.01963354696925114,1,1,2
1116,5,1,0.25423728813559326,0.01963354696925114,1,1,2
1117,3,2,0.5254237288135593,0.01963354696925114,1,1,3
1118,5,2,0.25423728813559326,0.01963354696925114,1,1,3
1119,3,1,0.6610169491525424,0.01963354696925114,1,1,2
1120,8,2,0.6271186440677967,0.01963354696925114,1,1,1
1121,3,2,0.6610169491525424,0.01963354696925114,1,1,2
1122,5,2,0.3898305084745763,0.01963354696925114,1,1,3
1123,3,1,0.576271186440678,0.01963354696925114,1,1,1
1124,3,1,0.3559322033898305,0.01963354696925114,1,1,2
1125,3,2,0.45762711864406785,0.01963354696925114,1,1,3
1126,5,2,0.25423728813559326,0.01963354696925114,1,1,2
1127,5,2,0.5423728813559323,0.01963354696925114,1,1,1
1128,5,2,0.6610169491525424,0.01963354696925114,1,1,3
1129,3,1,0.49152542372881364,0.01963354696925114,1,1,2
1130,3,2,0.5084745762711864,0.01963354696925114,1,1,3
1131,5,2,0.3220338983050847,0.01963354696925114,1,1,3
1132,5,2,0.49152542372881364,0.01963354696925114,1,1,2
1133,9,1,0.6949152542372881,0.0015246846035015446,1,0,2
1134,8,2,0.5593220338983051,0.0015246846035015446,1,0,2
1135,4,2,0.37288135593220345,0.0015246846035015446,1,0,2
1136,4,1,0.5932203389830508,0.0015246846035015446,1,0,4
1137,4,2,0.4745762711864407,0.0015246846035015446,1,0,2
1138,8,1,0.22033898305084748,0.0015246846035015446,1,0,2
1139,3,1,0.25423728813559326,0.0015246846035015446,1,0,2
1140,4,1,0.7118644067796609,0.0015246846035015446,1,0,1
1141,4,2,0.5084745762711864,0.005160249926438134,1,1,1
1142,4,2,0.576271186440678,0.005160249926438134,1,1,2
1143,3,1,0.5593220338983051,0.005160249926438134,1,1,2
1144,3,2,0.5254237288135593,0.005160249926438134,1,1,1
1145,4,2,0.06779661016949157,0.005160249926438134,1,1,5
1146,3,2,0.4745762711864407,0.005160249926438134,1,1,3
1147,4,1,0.7118644067796609,0.005160249926438134,1,1,2
1148,3,1,0.5254237288135593,0.005160249926438134,1,1,1
1149,3,1,0.13559322033898308,0.005160249926438134,1,1,2
1150,4,1,0.6779661016949152,0.005160249926438134,1,1,2
1151,3,2,0.4745762711864407,0.005160249926438134,1,1,2
1152,3,2,0.4745762711864407,0.005160249926438134,1,1,2
1153,3,1,0.7118644067796609,0.005160249926438134,1,1,1
1154,3,1,0.5084745762711864,0.005160249926438134,1,1,2
1155,3,1,0.6610169491525424,0.006876885022804178,1,1,1
1156,5,2,0.49152542372881364,0.006876885022804178,1,1,2
1157,3,1,0.6949152542372881,0.006876885022804178,1,1,1
1158,5,2,0.5423728813559323,0.006876885022804178,1,1,1
1159,5,2,0.23728813559322032,0.006876885022804178,1,1,3
1160,8,2,0.5084745762711864,0.006876885022804178,1,1,1
1161,5,2,0.3220338983050847,0.006876885022804178,1,1,2
1162,3,1,0.42372881355932207,0.006876885022804178,1,1,2
1163,5,2,0.4067796610169491,0.006876885022804178,1,1,2
1164,5,2,0.3220338983050847,0.006876885022804178,1,1,3
1165,8,2,0.5084745762711864,0.006876885022804178,1,1,2
1166,5,2,0.4406779661016949,0.006876885022804178,1,1,2
1167,5,1,0.5254237288135593,0.006876885022804178,1,1,2
1168,3,2,0.4067796610169491,0.006876885022804178,1,1,2
1169,8,1,0.6779661016949152,0.006876885022804178,1,1,1
1170,5,2,0.3220338983050847,0.006876885022804178,1,1,4
1171,3,1,0.5593220338983051,0.006876885022804178,1,1,1
1172,5,2,0.5084745762711864,0.006876885022804178,1,1,1
1173,5,2,0.45762711864406785,0.006876885022804178,1,1,2
1174,6,2,0.728813559322034,0.010566472340738561,1,1,1
1175,9,2,0.45762711864406785,0.010566472340738561,1,1,2
1176,3,2,0.4067796610169491,0.010566472340738561,1,1,3
1177,8,2,0.1864406779661017,0.010566472340738561,1,1,2
1178,9,1,0.49152542372881364,0.010566472340738561,1,1,2
1179,4,1,0.22033898305084748,0.010566472340738561,1,1,2
1180,4,2,0.16949152542372886,0.010566472340738561,1,1,2
1181,6,2,0.5423728813559323,0.010566472340738561,1,1,3
1182,6,1,0.3050847457627119,0.010566472340738561,1,1,3
1183,6,2,0.3220338983050847,0.010566472340738561,1,1,3
1184,8,2,0.3559322033898305,0.010566472340738561,1,1,3
1185,4,2,0.5423728813559323,0.010566472340738561,1,1,2
1186,6,2,0.3220338983050847,0.010566472340738561,1,1,3
1187,4,2,0.728813559322034,0.010566472340738561,1,0,1
1188,3,1,0.5423728813559323,0.004270036413123437,1,1,2
1189,3,2,0.6440677966101696,0.004270036413123437,1,1,2
1190,3,2,0.5932203389830508,0.004270036413123437,1,1,2
1191,5,2,0.3220338983050847,0.004270036413123437,1,1,3
1192,4,2,0.42372881355932207,0.004270036413123437,1,1,3
1193,4,2,0.23728813559322032,0.004270036413123437,1,1,3
1194,3,1,0.6610169491525424,0.004270036413123437,1,1,1
1195,4,2,0.3220338983050847,0.004270036413123437,1,1,2
1196,3,1,0.25423728813559326,0.004270036413123437,1,1,2
1197,5,2,0.5423728813559323,0.004270036413123437,1,1,3
1198,8,2,0.22033898305084748,0.004270036413123437,1,1,3
1199,8,2,0.6440677966101696,0.004270036413123437,1,1,2
1200,4,2,0.4745762711864407,0.004270036413123437,1,1,2
1201,3,1,0.6271186440677967,0.004270036413123437,1,1,2
1202,3,1,0.6779661016949152,0.004270036413123437,1,1,2
1203,3,1,0.28813559322033905,0.004811405767250258,1,1,1
1204,8,2,0.6949152542372881,0.004811405767250258,1,1,2
1205,3,1,0.8644067796610169,0.004811405767250258,1,1,2
1206,3,2,0.6610169491525424,0.004811405767250258,1,1,2
1207,3,2,0.45762711864406785,0.004811405767250258,1,1,1
1208,5,2,0.6949152542372881,0.004811405767250258,1,1,1
1209,1,1,0.6610169491525424,0.004811405767250258,1,1,5
1210,2,2,0.45762711864406785,0.004811405767250258,1,1,3
1211,3,1,0.49152542372881364,0.004811405767250258,1,1,2
1212,5,2,0.45762711864406785,0.004811405767250258,1,1,1
1213,3,1,0.5254237288135593,0.004811405767250258,1,1,2
1214,5,2,0.28813559322033905,0.007907325842283361,1,1,4
1215,3,2,0.28813559322033905,0.007907325842283361,0,1,2
1216,3,1,0.28813559322033905,0.007907325842283361,1,1,2
1217,4,2,0.6949152542372881,0.007907325842283361,1,1,1
1218,3,2,0.49152542372881364,0.007907325842283361,1,1,2
1219,3,1,0.6271186440677967,0.007907325842283361,1,1,1
1220,3,2,0.6610169491525424,0.007907325842283361,1,1,4
1221,6,2,0.6949152542372881,0.007907325842283361,1,1,1
1222,3,1,0.15254237288135597,0.007907325842283361,1,1,1
1223,3,1,0.8644067796610169,0.007907325842283361,1,1,2
1224,2,1,0.6271186440677967,0.007907325842283361,1,1,3
1225,3,1,0.6949152542372881,0.007907325842283361,1,1,4
1226,5,2,0.6949152542372881,0.007907325842283361,1,1,1
1227,3,1,0.6949152542372881,0.007907325842283361,1,1,2
1228,3,2,0.28813559322033905,0.007907325842283361,1,1,3
1229,8,1,0.7118644067796609,0.007907325842283361,1,1,1
1230,3,1,0.6779661016949152,0.009822807856407238,1,1,2
1231,8,1,0.42372881355932207,0.009822807856407238,1,1,4
1232,5,1,0.7457627118644068,0.009822807856407238,1,1,2
1233,8,1,0.5593220338983051,0.009822807856407238,1,1,2
1234,8,1,0.45762711864406785,0.009822807856407238,1,1,3
1235,5,2,0.45762711864406785,0.009822807856407238,1,1,4
1236,5,2,0.20338983050847464,0.009822807856407238,1,1,2
1237,5,2,0.5254237288135593,0.009822807856407238,1,1,3
1238,5,1,0.4406779661016949,0.009822807856407238,1,1,2
1239,5,2,0.4067796610169491,0.009822807856407238,1,1,3
1240,9,1,0.42372881355932207,0.009822807856407238,1,1,5
1241,9,1,0.6610169491525424,0.009822807856407238,1,1,2
1242,8,2,0.4067796610169491,0.009822807856407238,1,1,2
1243,5,2,0.6779661016949152,0.0007965370751802266,1,1,1
1244,5,2,0.3559322033898305,0.0007965370751802266,1,1,2
1245,3,2,0.22033898305084748,0.0007965370751802266,1,1,1
1246,5,1,0.6779661016949152,0.0007965370751802266,1,1,1
1247,8,2,0.42372881355932207,0.0007965370751802266,1,1,2
1248,5,2,0.3898305084745763,0.0007965370751802266,1,1,1
1249,5,2,0.4406779661016949,0.0007965370751802266,1,1,2
1250,3,2,0.22033898305084748,0.0007965370751802266,1,1,3
1251,3,1,0.5084745762711864,0.0007965370751802266,1,1,1
1252,5,1,0.6779661016949152,0.0007965370751802266,1,1,1
1253,5,2,0.49152542372881364,0.0007965370751802266,1,1,2
1254,5,2,0.28813559322033905,0.0007965370751802266,1,1,1
1255,8,2,0.5254237288135593,0.0007965370751802266,1,1,2
1256,5,2,0.4745762711864407,0.0007965370751802266,1,1,1
1257,5,2,0.3898305084745763,0.0008580301971457997,1,1,3
1258,3,2,0.49152542372881364,0.0008580301971457997,1,1,3
1259,3,1,0.6779661016949152,0.0008580301971457997,1,1,2
1260,8,2,0.49152542372881364,0.0008580301971457997,1,1,3
1261,3,1,0.5254237288135593,0.0008580301971457997,1,1,4
1262,5,2,0.2711864406779661,0.0008580301971457997,1,1,2
1263,5,2,0.13559322033898308,0.0008580301971457997,1,1,3
1264,4,2,0.5084745762711864,0.0008580301971457997,1,1,3
1265,3,1,0.5254237288135593,0.0008580301971457997,1,1,2
1266,3,2,0.6610169491525424,0.0008580301971457997,1,1,2
1267,5,2,0.25423728813559326,0.0008580301971457997,1,1,3
1268,5,2,0.576271186440678,0.0008580301971457997,1,1,3
1269,3,2,0.28813559322033905,0.0008580301971457997,1,1,3
1270,4,2,0.28813559322033905,0.0008580301971457997,1,1,2
1271,3,2,0.4067796610169491,0.01085439808003531,1,1,2
1272,5,1,0.49152542372881364,0.01085439808003531,1,1,2
1273,4,1,0.5084745762711864,0.01085439808003531,1,1,3
1274,3,1,0.49152542372881364,0.01085439808003531,1,1,2
1275,3,1,0.6949152542372881,0.01085439808003531,1,1,2
1276,3,1,0.6949152542372881,0.01085439808003531,1,1,1
1277,8,2,0.3220338983050847,0.01085439808003531,1,1,4
1278,5,1,0.7457627118644068,0.01085439808003531,1,1,2
1279,6,1,0.3220338983050847,0.01085439808003531,1,1,4
1280,4,1,0.7627118644067796,0.01085439808003531,1,1,2
1281,3,2,0.13559322033898308,0.01085439808003531,1,1,2
1282,4,1,0.3220338983050847,0.01085439808003531,1,1,4
1283,4,2,0.6440677966101696,0.01085439808003531,1,1,1
1284,4,2,0.4067796610169491,0.01085439808003531,1,1,3
1285,4,1,0.4406779661016949,0.01085439808003531,1,1,4
1286,3,2,0.3898305084745763,0.01085439808003531,1,1,3
1287,7,1,0.3559322033898305,0.01085439808003531,1,1,2
1288,6,2,0.4406779661016949,0.01085439808003531,1,1,3
1289,5,2,0.4067796610169491,0.015080757135500956,1,1,3
1290,5,2,0.4406779661016949,0.015080757135500956,1,1,2
1291,5,1,0.3050847457627119,0.015080757135500956,1,1,3
1292,8,2,0.49152542372881364,0.015080757135500956,1,1,2
1293,5,2,0.3898305084745763,0.015080757135500956,1,1,2
1294,5,2,0.37288135593220345,0.015080757135500956,1,1,4
1295,8,1,0.728813559322034,0.015080757135500956,1,1,2
1296,8,2,0.5593220338983051,0.015080757135500956,1,1,3
1297,8,2,0.7966101694915253,0.015080757135500956,1,1,1
1298,3,1,0.4067796610169491,0.015080757135500956,1,1,2
1299,5,2,0.3898305084745763,0.015080757135500956,1,1,3
1300,5,2,0.23728813559322032,0.015080757135500956,1,1,2
1301,5,2,0.11864406779661019,0.015080757135500956,1,1,2
1302,5,2,0.3898305084745763,0.015080757135500956,1,1,2
1303,4,2,0.42372881355932207,0.02003871193173459,1,1,4
1304,3,1,0.45762711864406785,0.02003871193173459,1,1,3
1305,4,2,0.45762711864406785,0.02003871193173459,1,1,2
1306,5,2,0.4745762711864407,0.02003871193173459,1,1,3
1307,5,2,0.5423728813559323,0.02003871193173459,1,1,1
1308,3,2,0.050847457627118675,0.02003871193173459,1,1,2
1309,3,2,0.3050847457627119,0.02003871193173459,1,1,3
1310,6,1,0.6949152542372881,0.02003871193173459,1,1,1
1311,5,2,0.49152542372881364,0.02003871193173459,1,1,5
1312,3,1,0.23728813559322032,0.02003871193173459,1,1,3
1313,8,2,0.37288135593220345,0.02003871193173459,1,1,1
1314,5,2,0.3898305084745763,0.02003871193173459,1,1,4
1315,3,2,0.728813559322034,0.02003871193173459,1,1,2
1316,8,1,0.37288135593220345,0.02003871193173459,1,1,4
1317,5,1,0.33898305084745767,0.02003871193173459,1,1,3
1318,3,1,0.6610169491525424,0.02003871193173459,1,1,1
1319,3,2,0.6440677966101696,0.02003871193173459,0,0,1
1320,5,2,0.4067796610169491,0.02003871193173459,1,1,5
1321,4,2,0.03389830508474578,0.02003871193173459,1,1,3
1322,4,1,0.03389830508474578,0.02003871193173459,1,1,4
1323,5,1,0.01694915254237289,0.02003871193173459,1,1,1
1324,6,1,0.1864406779661017,0.02003871193173459,1,1,2
1325,5,2,0.4745762711864407,0.02003871193173459,1,1,4
1326,8,2,0.08474576271186446,0.02003871193173459,1,1,1
1327,3,1,0.576271186440678,0.0036459099602765927,1,1,2
1328,4,1,0.42372881355932207,0.0036459099602765927,1,1,2
1329,4,2,0.3220338983050847,0.0036459099602765927,1,1,3
1330,3,1,0.5254237288135593,0.0036459099602765927,1,1,4
1331,8,2,0.5254237288135593,0.0036459099602765927,1,0,2
1332,5,1,0.5593220338983051,0.0036459099602765927,1,1,3
1333,3,2,0.3559322033898305,0.0036459099602765927,1,1,1
1334,4,2,0.06779661016949157,0.0036459099602765927,1,1,2
1335,6,2,0.6101694915254237,0.0036459099602765927,1,1,2
1336,4,2,0.45762711864406785,0.0036459099602765927,1,1,2
1337,3,1,0.49152542372881364,0.0036459099602765927,1,1,2
1338,2,1,0.49152542372881364,0.0015804307047226716,1,1,2
1339,5,1,0.1864406779661017,0.0015804307047226716,1,1,4
1340,9,2,0.3898305084745763,0.0015804307047226716,1,1,1
1341,5,2,0.6101694915254237,0.0015804307047226716,1,1,1
1342,9,1,0.49152542372881364,0.0015804307047226716,1,1,3
1343,6,2,0.49152542372881364,0.0015804307047226716,1,1,2
1344,8,2,0.5084745762711864,0.0015804307047226716,1,1,2
1345,8,2,0.45762711864406785,0.0015804307047226716,1,1,1
1346,5,1,0.5423728813559323,0.0015804307047226716,1,1,2
1347,8,2,0.6440677966101696,0.0015804307047226716,1,1,1
1348,9,2,0.7457627118644068,0.0015804307047226716,1,1,2
1349,4,2,0.5254237288135593,0.0015804307047226716,1,1,4
1350,5,2,0.4067796610169491,0.0015804307047226716,1,1,3
1351,3,1,0.7118644067796609,0.01201184805796675,1,1,2
1352,3,2,0.050847457627118675,0.01201184805796675,1,1,3
1353,3,1,0.5423728813559323,0.01201184805796675,1,1,3
1354,4,1,0.28813559322033905,0.01201184805796675,1,1,4
1355,3,2,0.728813559322034,0.01201184805796675,1,1,2
1356,4,1,0.3898305084745763,0.01201184805796675,1,1,4
1357,4,2,0.23728813559322032,0.01201184805796675,1,1,5
1358,4,2,0.15254237288135597,0.01201184805796675,1,1,4
1359,4,2,0.13559322033898308,0.01201184805796675,1,1,3
1360,4,2,0.6949152542372881,0.01201184805796675,1,1,2
1361,3,2,0.3050847457627119,0.01201184805796675,1,1,4
1362,3,1,0.28813559322033905,0.01201184805796675,1,1,3
1363,3,1,0.7118644067796609,0.01201184805796675,1,1,2
1364,4,2,0.4067796610169491,0.0004086131749301162,1,1,2
1365,4,2,0.3559322033898305,0.0004086131749301162,1,1,2
1366,8,1,0.6101694915254237,0.0004086131749301162,1,1,2
1367,3,1,0.3050847457627119,0.0004086131749301162,1,1,2
