,sorszam,telnev,iskola,egyutt,neme,dolg,htnetto,eletpalya,lakossag,relLakossag,train
1197,2118,orbottyan,4,3,2,1,,0.42372881355932207,7439.0,0.00427518661916587,0.38869320489816184
1198,2120,orbottyan,4,3,2,1,,0.23728813559322032,7439.0,0.00427518661916587,0.6282558053078573
1199,2121,orbottyan,3,1,1,1,,0.6610169491525424,7439.0,0.00427518661916587,0.6251132715405537
1200,2122,orbottyan,4,2,2,1,,0.3220338983050847,7439.0,0.00427518661916587,0.996611052921933
1201,2124,orbottyan,3,2,1,1,,0.25423728813559326,7439.0,0.00427518661916587,0.6605667568267188
1202,2125,orbottyan,5,3,2,1,,0.5423728813559323,7439.0,0.00427518661916587,0.10261823936396397
1203,2126,orbottyan,8,3,2,1,,0.22033898305084748,7439.0,0.00427518661916587,0.2524304476579503
1204,2127,orbottyan,8,2,2,1,,0.6440677966101696,7439.0,0.00427518661916587,0.6780965485733145
1205,2128,orbottyan,4,2,2,1,,0.4745762711864407,7439.0,0.00427518661916587,0.9228466577719453
1206,2129,orbottyan,3,2,1,1,,0.6271186440677967,7439.0,0.00427518661916587,0.0750657865864478
1207,2130,orbottyan,3,2,1,1,,0.6779661016949152,7439.0,0.00427518661916587,0.07639106519275662
1208,2131,piliscsaba,3,1,1,1,180000.0,0.28813559322033905,8381.0,0.004816553173172356,0.5923375624254744
1209,2132,piliscsaba,8,2,2,1,,0.6949152542372881,8381.0,0.004816553173172356,0.9826211123558449
1210,2133,piliscsaba,3,2,1,1,78000.0,0.8644067796610169,8381.0,0.004816553173172356,0.19872738304937598
1211,2135,piliscsaba,3,2,2,1,360000.0,0.6610169491525424,8381.0,0.004816553173172356,0.21970567711312772
1212,2136,piliscsaba,3,1,2,1,106000.0,0.45762711864406785,8381.0,0.004816553173172356,0.7119492329868794
1213,2137,piliscsaba,5,1,2,1,132000.0,0.6949152542372881,8381.0,0.004816553173172356,0.6728364839057813
1214,2138,piliscsaba,1,5,1,1,70000.0,0.6610169491525424,8381.0,0.004816553173172356,0.7617414145317412
1215,2141,piliscsaba,2,3,2,1,134000.0,0.45762711864406785,8381.0,0.004816553173172356,0.4930735749666666
1216,2144,piliscsaba,3,2,1,1,320000.0,0.49152542372881364,8381.0,0.004816553173172356,0.505589199057256
1217,2145,piliscsaba,5,1,2,1,132000.0,0.45762711864406785,8381.0,0.004816553173172356,0.4330116319876629
1218,2147,piliscsaba,3,2,1,1,245000.0,0.5254237288135593,8381.0,0.004816553173172356,0.6710897615238522
1219,2148,pilisvorosvar,5,4,2,1,250000.0,0.28813559322033905,13768.0,0.007912457235203079,0.5338123669454734
1220,2149,pilisvorosvar,3,2,2,1,185000.0,0.28813559322033905,13768.0,0.007912457235203079,0.6587351103202217
1221,2150,pilisvorosvar,3,2,1,1,280000.0,0.28813559322033905,13768.0,0.007912457235203079,0.6713895120855317
1222,2151,pilisvorosvar,4,1,2,1,164000.0,0.6949152542372881,13768.0,0.007912457235203079,0.2638543735844695
1223,2152,pilisvorosvar,3,2,2,1,146000.0,0.49152542372881364,13768.0,0.007912457235203079,0.7739240729075809
1224,2154,pilisvorosvar,3,1,1,0,22800.0,0.6271186440677967,13768.0,0.007912457235203079,0.10979942947270804
1225,2158,pilisvorosvar,3,4,2,0,340000.0,0.6610169491525424,13768.0,0.007912457235203079,0.2679078685660906
1226,2160,pilisvorosvar,6,1,2,1,185000.0,0.6949152542372881,13768.0,0.007912457235203079,0.9558292874596691
1227,2161,pilisvorosvar,3,1,1,1,210000.0,0.15254237288135597,13768.0,0.007912457235203079,0.3382791294274916
1228,2162,pilisvorosvar,3,2,1,1,365000.0,0.8644067796610169,13768.0,0.007912457235203079,0.730525896932301
1229,2163,pilisvorosvar,2,3,1,1,,0.6271186440677967,13768.0,0.007912457235203079,0.42038006883812695
1230,2166,pilisvorosvar,3,4,1,1,450000.0,0.6949152542372881,13768.0,0.007912457235203079,0.7069037187295498
1231,2167,pilisvorosvar,5,1,2,1,181000.0,0.6949152542372881,13768.0,0.007912457235203079,0.5269266631764035
1232,2168,pilisvorosvar,3,2,1,1,350000.0,0.6949152542372881,13768.0,0.007912457235203079,0.8151688199800481
1233,2170,pilisvorosvar,3,3,2,1,175000.0,0.28813559322033905,13768.0,0.007912457235203079,0.1581349238833979
1234,2171,pilisvorosvar,8,1,1,1,245000.0,0.7118644067796609,13768.0,0.007912457235203079,0.6939664796357905
1235,2172,pomaz,3,2,1,1,400000.0,0.6779661016949152,17101.0,0.009827929341894817,0.7419233303612823
1236,2174,pomaz,8,4,1,1,420000.0,0.42372881355932207,17101.0,0.009827929341894817,0.36022268790092027
1237,2175,pomaz,5,2,1,1,320000.0,0.7457627118644068,17101.0,0.009827929341894817,0.42462488663490106
1238,2178,pomaz,8,2,1,1,,0.5593220338983051,17101.0,0.009827929341894817,0.2930414190323609
1239,2181,pomaz,8,3,1,1,,0.45762711864406785,17101.0,0.009827929341894817,0.509411427058384
1240,2182,pomaz,5,4,2,1,,0.45762711864406785,17101.0,0.009827929341894817,0.7054474604521506
1241,2184,pomaz,5,2,2,1,280000.0,0.20338983050847464,17101.0,0.009827929341894817,0.9096683877622084
1242,2185,pomaz,5,3,2,1,490000.0,0.5254237288135593,17101.0,0.009827929341894817,0.03349242657137219
1243,2186,pomaz,5,2,1,1,,0.4406779661016949,17101.0,0.009827929341894817,0.6402518722563718
1244,2188,pomaz,5,3,2,1,,0.4067796610169491,17101.0,0.009827929341894817,0.4557610894404306
1245,2190,pomaz,9,5,1,1,,0.42372881355932207,17101.0,0.009827929341894817,0.48535891832315003
1246,2191,pomaz,9,2,1,1,450000.0,0.6610169491525424,17101.0,0.009827929341894817,0.13721336971755638
1247,2194,pomaz,8,2,2,1,420000.0,0.4067796610169491,17101.0,0.009827929341894817,0.9855484267875634
1248,2196,pusztavacs,5,1,2,1,112000.0,0.6779661016949152,1395.0,0.0008017052471752102,0.6129366339589419
1249,2198,pusztavacs,5,2,2,1,,0.3559322033898305,1395.0,0.0008017052471752102,0.5606490197840951
1250,2201,pusztavacs,3,1,2,1,150000.0,0.22033898305084748,1395.0,0.0008017052471752102,0.05782124087816465
1251,2202,pusztavacs,5,1,1,1,,0.6779661016949152,1395.0,0.0008017052471752102,0.3044006222659438
1252,2203,pusztavacs,8,2,2,1,350000.0,0.42372881355932207,1395.0,0.0008017052471752102,0.9477642582125058
1253,2204,pusztavacs,5,1,2,1,147000.0,0.3898305084745763,1395.0,0.0008017052471752102,0.28566431151849436
1254,2205,pusztavacs,5,2,2,1,330000.0,0.4406779661016949,1395.0,0.0008017052471752102,0.8299263673615864
1255,2206,pusztavacs,3,3,2,1,,0.22033898305084748,1395.0,0.0008017052471752102,0.7465210397505749
1256,2207,pusztavacs,3,1,1,1,,0.5084745762711864,1395.0,0.0008017052471752102,0.1315539823652282
1257,2208,pusztavacs,5,1,1,1,,0.6779661016949152,1395.0,0.0008017052471752102,0.807112470889398
1258,2209,pusztavacs,5,2,2,1,,0.49152542372881364,1395.0,0.0008017052471752102,0.4671188090742384
1259,2210,pusztavacs,5,1,2,1,145000.0,0.28813559322033905,1395.0,0.0008017052471752102,0.016916940265388813
1260,2211,pusztavacs,8,2,2,1,270000.0,0.5254237288135593,1395.0,0.0008017052471752102,0.5921697932163305
1261,2212,pusztavacs,5,1,2,1,125000.0,0.4745762711864407,1395.0,0.0008017052471752102,0.8184258525862322
1262,2213,puspokhatvan,5,3,2,1,,0.3898305084745763,1502.0,0.0008631980510804056,0.44379328883327074
1263,2214,puspokhatvan,3,3,2,1,,0.49152542372881364,1502.0,0.0008631980510804056,0.6725026856684103
1264,2215,puspokhatvan,3,2,1,1,,0.6779661016949152,1502.0,0.0008631980510804056,0.7945555678820814
1265,2216,puspokhatvan,8,3,2,1,,0.49152542372881364,1502.0,0.0008631980510804056,0.7215554542951685
1266,2217,puspokhatvan,3,4,1,1,,0.5254237288135593,1502.0,0.0008631980510804056,0.5677419724090963
1267,2218,puspokhatvan,5,2,2,1,,0.2711864406779661,1502.0,0.0008631980510804056,0.8751225195255112
1268,2219,puspokhatvan,5,3,2,1,,0.13559322033898308,1502.0,0.0008631980510804056,0.70724253679093
1269,2220,puspokhatvan,4,3,2,1,,0.5084745762711864,1502.0,0.0008631980510804056,0.20397201510305063
1270,2221,puspokhatvan,3,2,1,1,,0.5254237288135593,1502.0,0.0008631980510804056,0.10901089810228726
1271,2224,puspokhatvan,3,2,2,1,,0.6610169491525424,1502.0,0.0008631980510804056,0.8793527658417811
1272,2225,puspokhatvan,5,3,2,1,,0.25423728813559326,1502.0,0.0008631980510804056,0.03335735123637662
1273,2226,puspokhatvan,5,3,2,1,,0.576271186440678,1502.0,0.0008631980510804056,0.35327805658824785
1274,2228,puspokhatvan,3,3,2,1,,0.28813559322033905,1502.0,0.0008631980510804056,0.9931463914872145
1275,2229,puspokhatvan,4,2,2,1,,0.28813559322033905,1502.0,0.0008631980510804056,0.20905092622110977
1276,2230,szazhalombatta,3,2,2,1,190000.0,0.4067796610169491,18896.0,0.010859514229837114,0.635179114598029
1277,2232,szazhalombatta,5,2,1,1,,0.49152542372881364,18896.0,0.010859514229837114,0.46974292022633835
1278,2233,szazhalombatta,4,3,1,1,390000.0,0.5084745762711864,18896.0,0.010859514229837114,0.027428468390485516
1279,2234,szazhalombatta,3,2,1,1,320000.0,0.49152542372881364,18896.0,0.010859514229837114,0.9603154519342777
1280,2237,szazhalombatta,3,2,1,1,330000.0,0.6949152542372881,18896.0,0.010859514229837114,0.47125877202666366
1281,2238,szazhalombatta,3,1,1,1,155000.0,0.6949152542372881,18896.0,0.010859514229837114,0.2422497744043135
1282,2242,szazhalombatta,8,4,2,1,300000.0,0.3220338983050847,18896.0,0.010859514229837114,0.016111808856885457
1283,2243,szazhalombatta,5,2,1,1,,0.7457627118644068,18896.0,0.010859514229837114,0.18075800864545777
1284,2244,szazhalombatta,6,4,1,1,360000.0,0.3220338983050847,18896.0,0.010859514229837114,0.5417131844485623
1285,2245,szazhalombatta,4,2,1,1,356000.0,0.7627118644067796,18896.0,0.010859514229837114,0.13380339785274664
1286,2246,szazhalombatta,3,2,2,1,250000.0,0.13559322033898308,18896.0,0.010859514229837114,0.8414121791585524
1287,2247,szazhalombatta,4,4,1,1,,0.3220338983050847,18896.0,0.010859514229837114,0.28802482577438027
1288,2248,szazhalombatta,4,1,2,1,170000.0,0.6440677966101696,18896.0,0.010859514229837114,0.7199651303002913
1289,2249,szazhalombatta,4,3,2,1,180000.0,0.4067796610169491,18896.0,0.010859514229837114,0.11782488785571499
1290,2250,szazhalombatta,4,4,1,1,255000.0,0.4406779661016949,18896.0,0.010859514229837114,0.832790128435449
1291,2251,szazhalombatta,3,3,2,1,310000.0,0.3898305084745763,18896.0,0.010859514229837114,0.18659125983692604
1292,2252,szazhalombatta,7,2,1,1,,0.3559322033898305,18896.0,0.010859514229837114,0.39344180553632635
1293,2253,szazhalombatta,6,3,2,1,200000.0,0.4406779661016949,18896.0,0.010859514229837114,0.05248249033198438
1294,2257,szentendre,5,3,2,1,400000.0,0.4067796610169491,26250.0,0.015085851425339978,0.8252679321824788
1295,2259,szentendre,5,2,2,1,480000.0,0.4406779661016949,26250.0,0.015085851425339978,0.12854806028657317
1296,2261,szentendre,5,3,1,1,400000.0,0.3050847457627119,26250.0,0.015085851425339978,0.45146905679970406
1297,2263,szentendre,8,2,2,1,,0.49152542372881364,26250.0,0.015085851425339978,0.7358823734040317
1298,2264,szentendre,5,2,2,1,400000.0,0.3898305084745763,26250.0,0.015085851425339978,0.08724796195498397
1299,2265,szentendre,5,4,2,1,420000.0,0.37288135593220345,26250.0,0.015085851425339978,0.7908117527432299
1300,2266,szentendre,8,2,1,1,380000.0,0.728813559322034,26250.0,0.015085851425339978,0.7073926656814521
1301,2268,szentendre,8,3,2,1,350000.0,0.5593220338983051,26250.0,0.015085851425339978,0.0064903272828815695
1302,2271,szentendre,8,1,2,1,300000.0,0.7966101694915253,26250.0,0.015085851425339978,0.2163370967505578
1303,2272,szentendre,3,2,1,1,370000.0,0.4067796610169491,26250.0,0.015085851425339978,0.4607174682442362
1304,2274,szentendre,5,3,2,1,,0.3898305084745763,26250.0,0.015085851425339978,0.36051816829727024
1305,2275,szentendre,5,2,2,1,240000.0,0.23728813559322032,26250.0,0.015085851425339978,0.46637088806817883
1306,2276,szentendre,5,2,2,1,280000.0,0.11864406779661019,26250.0,0.015085851425339978,0.6798477638803833
1307,2277,szentendre,5,2,2,1,220000.0,0.3898305084745763,26250.0,0.015085851425339978,0.18665868277511644
1308,2278,szigetszentmiklos,4,4,2,1,,0.42372881355932207,34877.0,0.020043780577584092,0.7364509023859845
1309,2279,szigetszentmiklos,3,3,1,1,,0.45762711864406785,34877.0,0.020043780577584092,0.10054258612259337
1310,2280,szigetszentmiklos,4,2,2,1,,0.45762711864406785,34877.0,0.020043780577584092,0.9538072509292358
1311,2281,szigetszentmiklos,5,3,2,1,,0.4745762711864407,34877.0,0.020043780577584092,0.4896791501748291
1312,2282,szigetszentmiklos,5,1,2,1,150000.0,0.5423728813559323,34877.0,0.020043780577584092,0.706964012416764
1313,2283,szigetszentmiklos,3,2,2,1,,0.050847457627118675,34877.0,0.020043780577584092,0.5180850768030606
1314,2284,szigetszentmiklos,3,3,2,1,,0.3050847457627119,34877.0,0.020043780577584092,0.3367526684346839
1315,2285,szigetszentmiklos,6,1,1,1,,0.6949152542372881,34877.0,0.020043780577584092,0.08544341562107394
1316,2286,szigetszentmiklos,5,5,2,1,,0.49152542372881364,34877.0,0.020043780577584092,0.9726147022936772
1317,2287,szigetszentmiklos,3,3,1,1,400000.0,0.23728813559322032,34877.0,0.020043780577584092,0.07170833637172802
1318,2288,szigetszentmiklos,8,1,2,1,,0.37288135593220345,34877.0,0.020043780577584092,0.5811407938864934
1319,2289,szigetszentmiklos,5,4,2,1,,0.3898305084745763,34877.0,0.020043780577584092,0.49891116541984437
1320,2290,szigetszentmiklos,3,2,2,1,360000.0,0.728813559322034,34877.0,0.020043780577584092,0.7068333379080206
1321,2291,szigetszentmiklos,8,4,1,1,,0.37288135593220345,34877.0,0.020043780577584092,0.43380271468433484
1322,2292,szigetszentmiklos,5,3,1,1,,0.33898305084745767,34877.0,0.020043780577584092,0.9135009449576327
1323,2293,szigetszentmiklos,3,1,1,1,150000.0,0.6610169491525424,34877.0,0.020043780577584092,0.5917588968029416
1324,2294,szigetszentmiklos,3,1,2,1,180000.0,0.6440677966101696,34877.0,0.020043780577584092,0.208853039036491
1325,2295,szigetszentmiklos,5,5,2,1,,0.4067796610169491,34877.0,0.020043780577584092,0.9467555848229229
1326,2296,szigetszentmiklos,4,3,2,1,,0.03389830508474578,34877.0,0.020043780577584092,0.28884640220150415
1327,2297,szigetszentmiklos,4,4,1,1,,0.03389830508474578,34877.0,0.020043780577584092,0.8914383655991289
1328,2298,szigetszentmiklos,5,1,1,1,,0.01694915254237289,34877.0,0.020043780577584092,0.18922978006801316
1329,2299,szigetszentmiklos,6,2,1,1,,0.1864406779661017,34877.0,0.020043780577584092,0.7025830942874335
1330,2300,szigetszentmiklos,5,4,2,1,,0.4745762711864407,34877.0,0.020043780577584092,0.09443097590127203
1331,2301,szigetszentmiklos,8,1,2,1,,0.08474576271186446,34877.0,0.020043780577584092,0.01542774989471396
1332,2302,tapioszecso,3,2,1,1,220000.0,0.576271186440678,6353.0,0.0036510633944832334,0.8435806524984254
1333,2305,tapioszecso,4,2,1,1,280000.0,0.42372881355932207,6353.0,0.0036510633944832334,0.4421568863800609
1334,2307,tapioszecso,4,3,2,1,200000.0,0.3220338983050847,6353.0,0.0036510633944832334,0.11436491236043911
1335,2308,tapioszecso,3,4,1,1,,0.5254237288135593,6353.0,0.0036510633944832334,0.2941722792606676
1336,2309,tapioszecso,8,2,2,1,350000.0,0.5254237288135593,6353.0,0.0036510633944832334,0.725753165050917
1337,2311,tapioszecso,5,3,1,1,,0.5593220338983051,6353.0,0.0036510633944832334,0.011501808181531459
1338,2312,tapioszecso,3,1,2,1,150000.0,0.3559322033898305,6353.0,0.0036510633944832334,0.38173288191446597
1339,2313,tapioszecso,4,2,2,1,250000.0,0.06779661016949157,6353.0,0.0036510633944832334,0.6985287081676418
1340,2314,tapioszecso,6,2,2,1,360000.0,0.6101694915254237,6353.0,0.0036510633944832334,0.1443471746369479
1341,2317,tapioszecso,4,2,2,1,,0.45762711864406785,6353.0,0.0036510633944832334,0.02889695466486919
1342,2318,tapioszecso,3,2,1,1,300000.0,0.49152542372881364,6353.0,0.0036510633944832334,0.012776456254383284
1343,2319,ujszilvas,2,2,1,1,,0.49152542372881364,2759.0,0.0015855948221909714,0.4035615720035719
1344,2320,ujszilvas,5,4,1,1,,0.1864406779661017,2759.0,0.0015855948221909714,0.7182106214142251
1345,2322,ujszilvas,9,1,2,1,,0.3898305084745763,2759.0,0.0015855948221909714,0.17840358234570242
1346,2323,ujszilvas,5,1,2,1,,0.6101694915254237,2759.0,0.0015855948221909714,0.3504752731532803
1347,2325,ujszilvas,9,3,1,1,,0.49152542372881364,2759.0,0.0015855948221909714,0.4453943783927101
1348,2326,ujszilvas,6,2,2,1,,0.49152542372881364,2759.0,0.0015855948221909714,0.8005080951503958
1349,2328,ujszilvas,8,2,2,1,,0.5084745762711864,2759.0,0.0015855948221909714,0.2940771673481888
1350,2329,ujszilvas,8,1,2,1,,0.45762711864406785,2759.0,0.0015855948221909714,0.5321139559759858
1351,2330,ujszilvas,5,2,1,1,,0.5423728813559323,2759.0,0.0015855948221909714,0.9202047734796093
1352,2331,ujszilvas,8,1,2,1,,0.6440677966101696,2759.0,0.0015855948221909714,0.31126970656288455
1353,2332,ujszilvas,9,2,2,1,,0.7457627118644068,2759.0,0.0015855948221909714,0.5508146263786738
1354,2334,ujszilvas,4,4,2,1,,0.5254237288135593,2759.0,0.0015855948221909714,0.8862183460073738
1355,2335,ujszilvas,5,3,2,1,,0.4067796610169491,2759.0,0.0015855948221909714,0.36032990064923376
1356,2336,vecses,3,2,1,1,,0.7118644067796609,20910.0,0.012016958221099388,0.6410316515829461
1357,2338,vecses,3,3,2,1,,0.050847457627118675,20910.0,0.012016958221099388,0.4433758305263522
1358,2339,vecses,3,3,1,1,,0.5423728813559323,20910.0,0.012016958221099388,0.5749630757736752
1359,2341,vecses,4,4,1,1,,0.28813559322033905,20910.0,0.012016958221099388,0.9445690603841169
1360,2344,vecses,3,2,2,1,,0.728813559322034,20910.0,0.012016958221099388,0.8362444075577347
1361,2345,vecses,4,4,1,1,,0.3898305084745763,20910.0,0.012016958221099388,0.08117386176303132
1362,2347,vecses,4,5,2,1,,0.23728813559322032,20910.0,0.012016958221099388,0.22072433701032135
1363,2349,vecses,4,4,2,1,,0.15254237288135597,20910.0,0.012016958221099388,0.15449721834316732
1364,2352,vecses,4,3,2,1,,0.13559322033898308,20910.0,0.012016958221099388,0.2959342066291345
1365,2355,vecses,4,2,2,1,,0.6949152542372881,20910.0,0.012016958221099388,0.8727655062392958
1366,2356,vecses,3,4,2,1,,0.3050847457627119,20910.0,0.012016958221099388,0.302525622407009
1367,2357,vecses,3,3,1,1,,0.28813559322033905,20910.0,0.012016958221099388,0.28701316836593915
1368,2359,vecses,3,2,1,1,,0.7118644067796609,20910.0,0.012016958221099388,0.5087260375347753
1369,2361,bolho,4,2,2,1,,0.4067796610169491,720.0,0.0004137833533807537,0.71129634211518
1370,2362,bolho,4,2,2,1,,0.3559322033898305,720.0,0.0004137833533807537,0.2693270150240027
1371,2363,bolho,8,2,1,1,,0.6101694915254237,720.0,0.0004137833533807537,0.04402009492049386
1372,2364,bolho,3,2,1,1,,0.3050847457627119,720.0,0.0004137833533807537,0.5884178306378496
1373,2365,bolho,3,2,1,1,,0.5593220338983051,720.0,0.0004137833533807537,0.3484711847236256
1374,2367,bolho,3,2,2,1,,0.3898305084745763,720.0,0.0004137833533807537,0.04785220676115054
1375,2368,bolho,3,2,2,1,,0.4067796610169491,720.0,0.0004137833533807537,0.07462247693293766
1376,2369,bolho,8,1,2,1,,0.25423728813559326,720.0,0.0004137833533807537,0.2599272311225407
1377,2370,bolho,7,2,1,1,,0.20338983050847464,720.0,0.0004137833533807537,0.11593546345733807
1378,2372,golle,7,3,1,1,,0.5932203389830508,937.0,0.0005384930584968975,0.6644723742170096
1379,2374,golle,3,3,2,1,,0.5593220338983051,937.0,0.0005384930584968975,0.599358322367472
1380,2375,golle,3,3,1,1,,0.4067796610169491,937.0,0.0005384930584968975,0.5902206194914206
1381,2376,golle,3,2,1,1,,0.6779661016949152,937.0,0.0005384930584968975,0.6215885032980282
1382,2377,golle,4,1,2,1,,0.5254237288135593,937.0,0.0005384930584968975,0.23386993249397559
1383,2378,golle,8,1,2,1,,0.3220338983050847,937.0,0.0005384930584968975,0.13761985429673418
1384,2379,golle,4,3,2,1,,0.4406779661016949,937.0,0.0005384930584968975,0.9884900491974374
1385,2382,golle,6,1,1,1,,0.847457627118644,937.0,0.0005384930584968975,0.8720817250303964
1386,2383,golle,4,4,2,1,,0.5932203389830508,937.0,0.0005384930584968975,0.13789499917397952
1387,2384,kaposvar,4,2,1,1,,0.6949152542372881,67686.0,0.03889908341240235,0.9936266498574365
1388,2385,kaposvar,6,2,2,1,,0.1864406779661017,67686.0,0.03889908341240235,0.18498100733469647
1389,2386,kaposvar,4,3,1,1,,0.728813559322034,67686.0,0.03889908341240235,0.7980932891059733
1390,2387,kaposvar,8,1,1,1,250000.0,0.33898305084745767,67686.0,0.03889908341240235,0.13334673280915998
1391,2388,kaposvar,5,2,1,1,,0.15254237288135597,67686.0,0.03889908341240235,0.6471075259842706
1392,2389,kaposvar,3,2,1,1,,0.20338983050847464,67686.0,0.03889908341240235,0.9380042878948258
1393,2391,kaposvar,8,1,2,1,,0.1864406779661017,67686.0,0.03889908341240235,0.34230517317406983
1394,2392,kaposvar,8,2,2,1,,0.6101694915254237,67686.0,0.03889908341240235,0.1403771654990713
1395,2393,kaposvar,5,1,2,1,,0.20338983050847464,67686.0,0.03889908341240235,0.5934053239546383
1396,2394,kaposvar,5,1,1,1,,0.4406779661016949,67686.0,0.03889908341240235,0.40532155171965456
1397,2395,kaposvar,4,1,1,1,,0.37288135593220345,67686.0,0.03889908341240235,0.421756177157934
1398,2396,kaposvar,8,1,2,1,,0.2711864406779661,67686.0,0.03889908341240235,0.7325650470770217
1399,2397,kaposvar,5,2,2,1,,0.5084745762711864,67686.0,0.03889908341240235,0.9252691660731135
1400,2398,kaposvar,3,1,2,1,98000.0,0.49152542372881364,67686.0,0.03889908341240235,0.28891438906076006
1401,2400,kaposvar,8,3,1,1,,0.25423728813559326,67686.0,0.03889908341240235,0.9734334091994344
1402,2401,kaposvar,8,1,1,1,,0.8135593220338984,67686.0,0.03889908341240235,0.16160460414240518
1403,2402,kaposvar,8,2,2,1,200000.0,0.37288135593220345,67686.0,0.03889908341240235,0.7731663073054725
1404,2403,kaposvar,7,2,2,1,213000.0,0.3898305084745763,67686.0,0.03889908341240235,0.16450186451731486
1405,2406,kaposvar,3,4,1,1,200000.0,0.5084745762711864,67686.0,0.03889908341240235,0.011436823787119077
1406,2407,kaposvar,6,3,2,1,,0.15254237288135597,67686.0,0.03889908341240235,0.9826914274267965
1407,2408,kaposvar,3,4,1,1,,0.6271186440677967,67686.0,0.03889908341240235,0.35836280535263254
1408,2409,kaposvar,8,3,2,1,420000.0,0.576271186440678,67686.0,0.03889908341240235,0.16401137579068026
1409,2410,kaposvar,4,3,1,1,400000.0,0.20338983050847464,67686.0,0.03889908341240235,0.3448236929143371
1410,2411,kaposvar,5,2,1,1,218000.0,0.3220338983050847,67686.0,0.03889908341240235,0.5630315740368338
1411,2412,kutas,9,2,1,1,,0.6101694915254237,1434.0,0.0008241185121500011,0.12346961566846881
1412,2415,kutas,3,4,2,1,220000.0,0.3898305084745763,1434.0,0.0008241185121500011,0.997205148850131
1413,2416,kutas,9,3,2,1,,0.4067796610169491,1434.0,0.0008241185121500011,0.6674204329113491
1414,2419,kutas,3,3,2,1,178000.0,0.3898305084745763,1434.0,0.0008241185121500011,0.19544578774249233
1415,2421,kutas,5,2,2,1,,0.6440677966101696,1434.0,0.0008241185121500011,0.8539586425167544
1416,2423,kutas,8,2,1,1,,0.6779661016949152,1434.0,0.0008241185121500011,0.5248394458616348
1417,2424,nagybajom,8,2,2,1,170000.0,0.20338983050847464,3431.0,0.0019717926186796748,0.1939912479904291
1418,2426,nagybajom,5,1,1,1,,0.28813559322033905,3431.0,0.0019717926186796748,0.5556647448793547
1419,2427,nagybajom,5,2,2,1,,0.4406779661016949,3431.0,0.0019717926186796748,0.652136255913407
1420,2428,nagybajom,5,2,2,1,,0.3220338983050847,3431.0,0.0019717926186796748,0.9944672377363097
1421,2429,nagybajom,5,4,1,1,320000.0,0.42372881355932207,3431.0,0.0019717926186796748,0.34902548782492004
1422,2430,nagybajom,8,2,2,1,240000.0,0.15254237288135597,3431.0,0.0019717926186796748,0.5796914238140826
1423,2431,nagybajom,5,3,1,1,,0.3220338983050847,3431.0,0.0019717926186796748,0.8053599585570287
1424,2432,nagybajom,2,6,1,1,121000.0,0.4745762711864407,3431.0,0.0019717926186796748,0.7933188914194134
1425,2433,nagybajom,8,2,2,1,,0.5932203389830508,3431.0,0.0019717926186796748,0.591299267516125
1426,2436,nagybajom,3,2,2,1,,0.03389830508474578,3431.0,0.0019717926186796748,0.504337647358135
1427,2437,siofok,8,1,2,1,140000.0,0.3559322033898305,24375.0,0.014008290609244266,0.2964625483307971
1428,2438,siofok,9,2,1,1,,0.28813559322033905,24375.0,0.014008290609244266,0.2532589453530927
1429,2439,siofok,4,2,2,1,,0.22033898305084748,24375.0,0.014008290609244266,0.39269238092494196
1430,2441,siofok,8,1,2,1,,0.4745762711864407,24375.0,0.014008290609244266,0.5095923449385346
1431,2442,siofok,7,1,2,1,,0.25423728813559326,24375.0,0.014008290609244266,0.38085288644409543
1432,2443,siofok,4,2,1,1,,0.25423728813559326,24375.0,0.014008290609244266,0.7833275006168419
1433,2444,siofok,8,1,2,1,,0.576271186440678,24375.0,0.014008290609244266,0.6169090993764815
1434,2445,siofok,8,2,2,1,,0.15254237288135597,24375.0,0.014008290609244266,0.9044997146063333
1435,2446,siofok,6,1,1,1,,0.3050847457627119,24375.0,0.014008290609244266,0.7520979137987976
1436,2447,siofok,3,2,1,1,,0.728813559322034,24375.0,0.014008290609244266,0.810905939397129
1437,2448,siofok,7,2,1,1,,0.3050847457627119,24375.0,0.014008290609244266,0.2745570359259132
1438,2450,somogyegres,2,3,2,1,,0.6440677966101696,203.0,0.00011666391768929583,0.7358782068633899
1439,2451,somogyegres,3,3,2,1,,0.3220338983050847,203.0,0.00011666391768929583,0.7399533305512614
1440,2455,somogyegres,2,7,2,0,,0.3898305084745763,203.0,0.00011666391768929583,0.6307062117407076
1441,2457,somogyegres,3,3,2,1,,0.11864406779661019,203.0,0.00011666391768929583,0.8052698651320156
1442,2463,somogyvamos,2,3,1,1,,0.22033898305084748,798.0,0.0004586098833303353,0.3520129855258848
1443,2464,somogyvamos,2,1,1,1,,0.49152542372881364,798.0,0.0004586098833303353,0.6827740048259007
1444,2465,somogyvamos,2,2,1,1,,0.4067796610169491,798.0,0.0004586098833303353,0.7345978881614189
1445,2466,somogyvamos,2,4,1,1,,0.1016949152542373,798.0,0.0004586098833303353,0.4728659674394915
1446,2467,somogyvamos,4,2,1,1,,0.6949152542372881,798.0,0.0004586098833303353,0.5414176868549064
1447,2468,somogyvamos,3,5,1,1,,0.3050847457627119,798.0,0.0004586098833303353,0.6741724449002819
1448,2473,somogyvamos,2,4,1,1,,0.03389830508474578,798.0,0.0004586098833303353,0.8935046034684332
